testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,datausenotes
tissue,3BB924F8-5064-427E-AB4C-1BC1EDA619EB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC10),BC10,Bays and Harbors,37.8215833,-122.3495,wgs84,1996/04/30,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,183.43,0.443308367,0.443308367,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1996/07/25,1,,GERG,Not Recorded,A,RMP ,1996-04-Bivalves-BC10-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,EB7041F6-B23B-45C5-A2A3-89B6B2D304EB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,1996/04/30,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,137.84,0.439173594,0.439173594,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1996/07/26,1,,GERG,Not Recorded,A,RMP ,1996-04-Bivalves-BA40-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,8AB06368-9A4D-4CC4-9A57-FB7948A3612F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,1996/04/30,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,254.32,0.437930155,0.437930155,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1996/07/25,1,,GERG,Not Recorded,A,RMP ,1996-04-Bivalves-BA30-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,1BC061E7-DB76-4DA5-BFA5-194DFCE0FDF5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.02054094,-121.806267,wgs84,1996/09/10,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,176.9,0.424645966,0.424645966,=,None,VLC,Com,Tissue_Grab,Dredge,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/15,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BG30-PCB-CFLU-GERG,Normal,"1",Freshwater Clam,Corbicula fluminea,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,97E07552-76B2-41C8-907F-411861A76FB9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Reference Site (T-0 Putah Creek),T-0Putah,Bays and Harbors,38.51,-122.1,wgs84,1996/05/29,00:00:00,Not Recorded,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,129.05,0.434979809,0.434979809,=,None,VLC,Com,Tissue_Grab,Not Recorded,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-T-0Putah-PCB-CFLU-GERG,Normal,"1",Freshwater Clam,Corbicula fluminea,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CDBE0976-DFCD-4444-A071-6E11281DF4CA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,1996/09/12,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,231.03,0.444405465,0.444405465,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BA10-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,409B2785-ACFC-4372-84C3-90A99637F4E9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Reference Site (T-0 Tomales Bay),T-0Tomales,Bays and Harbors,38.16,-122.89,wgs84,1996/06/05,00:00:00,SurfZone,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,10.44,0.406713253,0.406713253,=,None,VLC,Com,Tissue_Grab,Individual Collection by hand,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-T-0Tomales-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C9D64C9B-B2CE-4A4F-8C3C-F202166DB88D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.261,wgs84,1996/09/10,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,84.21,0.393764758,0.393764758,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/15,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BD50-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,DE6C079D-E859-439F-BF07-F9757D77465C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD20),BD20,Bays and Harbors,38.048,-122.422,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,140.39,0.441746114,0.441746114,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BD20-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,72BDE737-A026-428F-9830-EB29A4670655,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,87.79,0.406544248,0.406544248,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BD15-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,6D6C5BEC-6E70-4052-AC52-2778C1035B81,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD40),BD40,Bays and Harbors,38.051,-122.278,wgs84,1996/09/10,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,176.5,0.433720477,0.433720477,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/15,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BD40-PCB-CGIG-GERG,Normal,"1",Pacific Oyster,Crassostrea gigas,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C89A7C3B-1702-4720-9F52-A333D1E3E8F1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Red Rock (BC61),BC61,Bays and Harbors,37.928,-122.469,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,97.94,0.447291181,0.447291181,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BC61-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C906459C-8A54-4AD5-91BE-D5D649DBE56C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD30),BD30,Bays and Harbors,38.024,-122.363,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,81.99,0.442196007,0.442196007,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BD30-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,8FDCFB21-8A8D-4358-8537-6E176A358323,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,1996/09/12,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,140.33,0.444405465,0.444405465,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BA30-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,88EC24D7-6404-4001-850C-D2893AC6BA7E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC10),BC10,Bays and Harbors,37.8215833,-122.3495,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,121.53,0.442634567,0.442634567,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BC10-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,9A94FFA9-50AE-454B-876D-49117B889F84,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Alameda (BB71),BB71,Bays and Harbors,37.696,-122.34,wgs84,1996/09/12,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,170.17,0.445024041,0.445024041,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/24,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BB71-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C4AE2C24-E5CE-4B7C-91B4-1756B3179B43,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,1996/09/12,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,133.66,0.444405465,0.444405465,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BA40-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,F7BC7C7A-55C7-4BFD-AC3E-A24DD67BA8FB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1996/09/11,00:00:00,OpenWater1,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,88.3,0.55099045,0.55099045,=,None,VLC,Com,Bag_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-BC21-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,0068FB7B-98F6-480A-9A9A-E937A3FD792E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Reference Site (T-0 Bodega Head),T-0Bodega,Bays and Harbors,38.3,-123.07,wgs84,1996/06/05,00:00:00,SurfZone,Composite,"1","1",Target,,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,6.49,0.356409187,0.356409187,=,None,VLC,Com,Tissue_Grab,Individual Collection by hand,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1997/01/16,1,,GERG,Not Recorded,A,RMP ,1996-09-Bivalves-T-0Bodega-PCB-MCAL-GERG,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,047CDFD1-50FF-4E7A-BC2C-18474731CF0E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,1997/06/20,00:00:00,Location1Net6,Composite,"1","1",Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,22.959,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/20/19972RMPSPBC975501,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,,510,510,510,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,15172C1C-D2CF-421E-9516-2D0957480E14,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Oakland-2RMPOAK,2RMPOAK,Bays and Harbors,37.77608333,-122.2564167,wgs84,1997/07/02,00:00:00,Location1Net3,Composite,"1","1",Target,2OAK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,683.626,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,7/2/19972RMPOAKC972103,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales on","5",fillet,241.3278,255,255,255,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,8CD81403-AABD-49F6-BD8B-43D4075C0CF3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Oakland-2RMPOAK,2RMPOAK,Bays and Harbors,37.77608333,-122.2564167,wgs84,1997/07/11,00:00:00,Location1Net3,Composite,"1","1",Target,2OAK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,386.351,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,7/11/19972RMPOAKC972102,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales on","5",fillet,242.0982,265,265,265,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,D7EAFFF7-6857-43FC-9C43-552EF7C74A2D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Davis Point,2RMPDAV,Bays and Harbors,38.052017,-122.27274,wgs84,1997/07/08,00:00:00,Location1Net1,Composite,"1","1",Target,6DP,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,34.65,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,7/8/19972RMPDAVC976501,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,,510,510,510,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,ACAD0B70-65CD-444D-B8AB-9A5357AC6CD0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,South Bay-2RMPSOB,2RMPSOB,Bays and Harbors,37.532,-122.1796333,wgs84,1997/06/02,00:00:00,Location1Net2,Composite,"1","1",Target,1SBB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,8.948,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/2/19972RMPSOBC971403,Normal,"1",Leopard shark,Triakis semifasciata,Skin off,"3",fillet,,940,940,940,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,1CBC43EC-546F-48C1-BF82-148D10B04752,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERKI,2RMPBERKI,Bays and Harbors,37.84908333,-122.3500833,wgs84,1997/06/13,00:00:00,Location1Net1,Composite,"1","1",Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,253.564,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/13/19972RMPBERKC974101,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales on","5",fillet,226.4013,260,260,260,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,26AD6852-4729-499E-94E7-03962916C3B8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERKI,2RMPBERKI,Bays and Harbors,37.84908333,-122.3500833,wgs84,1997/06/13,00:00:00,Location1Net1,Composite,"1","1",Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,190.33,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/13/19972RMPBERKC974103,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales on","5",fillet,171.39474,250,250,250,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,A68B6670-F63D-41CB-9F24-BD26E2BD5C9E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,South Bay-2RMPSOB,2RMPSOB,Bays and Harbors,37.532,-122.1796333,wgs84,1997/06/02,00:00:00,Location1Net2,Composite,"1","1",Target,1SBB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.033,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/2/19972RMPSOBC971401,Normal,"1",Leopard shark,Triakis semifasciata,Skin off,"3",fillet,,940,940,940,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,F1D797B3-DCB1-444F-8BD4-E69DE1B5BE4C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,1997/10/08,00:00:00,Location1Net6,Composite,"1","1",Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,33.401,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,10/8/19972RMPSPBC975702-OFF-FIL,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,,1410,1410,1410,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,8968DCF1-C476-4FEF-9EF0-2769891FE3D3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERKI,2RMPBERKI,Bays and Harbors,37.84908333,-122.3500833,wgs84,1997/06/13,00:00:00,Location1Net1,Composite,"1","1",Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,9.446,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/13/19972RMPBERKI974603-OFF-FIL,Normal,"1",California Halibut,Paralichthys californicus,Skin off,"1",fillet,,600,600,600,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,7A42409C-CCE7-46B5-99E2-DBE0DD0B1E8A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,1997/07/09,00:00:00,Location1Net6,Composite,"1","1",Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,166.243,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975102,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales on","5",fillet,259.2396,260,260,260,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,2524155F-A6E3-4FA3-8200-B190DF8586B8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,1997/06/24,00:00:00,Location1Net6,Composite,"1","1",Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,8.602,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/24/19972RMPSPBI975602-OFF-FIL,Normal,"1",California Halibut,Paralichthys californicus,Skin off,"1",fillet,,590,590,590,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,234346EC-D6CE-4DD8-88AB-86B139B1CE25,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,South Bay-2RMPSOB,2RMPSOB,Bays and Harbors,37.532,-122.1796333,wgs84,1997/06/02,00:00:00,Location1Net2,Composite,"1","1",Target,1SBB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,23.616,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,6/2/19972RMPSOBC971501,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,,500,500,500,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,616F566F-0181-4145-A20B-2445151EC9AB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,South Bay-2RMPSOB,2RMPSOB,Bays and Harbors,37.532,-122.1796333,wgs84,1997/03/12,00:00:00,Location1Net2,Composite,"1","1",Target,1SBB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,12.569,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1950/01/01,Not Recorded,1950/01/01,1950/01/01,-88,,DFW-WPCL,Not Recorded,NR,,3/12/19972RMPSOBC971701-OFF-FIL,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,,1210,1210,1210,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
