testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,D5CE3391-B12D-4525-ADFA-B5C1C5AB0D8D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront (3),203SANFRN,Bays and Harbors,37.7823625,-122.3863367,nad83,5/21/2009,11:15:00,MidChannelNet2,Composite,1,1,Target,L-139-10-11,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,8.5652,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 1""sq monofilament",FieldFrozen,5/21/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_203SANFRNRMP09OJS,normal,1,Jacksmelt,Atherinopsis californiensis,Skin off,5,fillet,105.582,240,270,258.8,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,32E0D82C-5E93-48A1-9095-BE136FA5024A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/1/2009,9:12:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-47,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,14.538,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,7/1/2009,EPA 3545_3640A_3620B,5/19/2010,6/21/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_203CENTRLRMP09OWC_1,normal,1,White Croaker,Genyonemus lineatus,Skin off,5,fillet,192,220,280,260.4,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,6D7FD8CA-7D3B-4016-87B8-6A693F465ECD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley (4),203BRKLEY,Bays and Harbors,37.86692,-122.315,nad83,5/22/2009,10:00:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-27,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,70.45,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/22/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C2_203BRKLEYRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",19,"whole without Head, Tail and Guts",26.51105263,101,140,116.8947368,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C210FAC1-73EC-4E3C-9F97-3A2224A30696,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley (4),203BRKLEY,Bays and Harbors,37.86692,-122.315,nad83,5/22/2009,10:00:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-26,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,74.368,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/22/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_203BRKLEYRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",19,"whole without Head, Tail and Guts",25.50368421,100,142,116.0526316,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,6451D184-20F3-46BB-97C5-AB24CD9E0953,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront (3),203SANFRN,Bays and Harbors,37.7823625,-122.3863367,nad83,5/20/2009,11:55:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-33,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,138.671,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/20/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C2_203SANFRNRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",16,"whole without Head, Tail and Guts",19.684375,100,127,111.4375,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,D9F8D7F7-084A-48D8-BA44-AC150C975E4C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley (4),203BRKLEY,Bays and Harbors,37.86692,-122.315,nad83,5/22/2009,10:00:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-28,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,80.84,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/22/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C3_203BRKLEYRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",19,"whole without Head, Tail and Guts",22.36473684,100,129,111.8947368,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,53D47BFD-ABE0-4ED3-AFC4-6430E46151BD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront (3),203SANFRN,Bays and Harbors,37.7823625,-122.3863367,nad83,5/20/2009,11:55:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-34,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,174.666,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/20/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C3_203SANFRNRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",16,"whole without Head, Tail and Guts",20.715,100,199,116.75,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,603B145B-585C-40F7-BECA-310A56C4CB04,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront (3),203SANFRN,Bays and Harbors,37.7823625,-122.3863367,nad83,5/20/2009,11:55:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-32,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,159.63,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,5/20/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_203SANFRNRMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",16,"whole without Head, Tail and Guts",17.449375,100,127,107.1875,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,93D4F580-206C-4482-8D3D-3A7CB2218B21,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,Emeryville shore background,80OTH,Bays and Harbors,37.84649,-122.30109,wgs84,10/12/2010,10:05:00,Bank,Composite,1,1,Target,L15788-11,tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,217.749,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/17/2011,1,,AXYS,AXYS,A,,SF10-17-80OTH-692-TOSM-PCB-101210,Normal,1,Top Smelt,Atherinops affinis,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,A5025F74-0080-40DD-9E79-D638E42EAB8D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,Hunters Point North,HUPTN,Bays and Harbors,37.73013,-122.36158,wgs84,10/7/2010,12:05:00,Bank,Composite,1,1,Target,L15788-9(A),tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,189.7077,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/17/2011,1,,AXYS,AXYS,A,,SF10-16-HUPTN-682-TOSM-PCB-100710,Normal,1,Top Smelt,Atherinops affinis,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,D8A67185-A147-4FA5-A209-DE1DE86E6C94,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,Oakland Middle Harbor,OMHEA,Bays and Harbors,37.8025625,-122.3260775,wgs84,10/12/2010,14:25:00,Bank,Composite,1,1,Target,L15788-13,tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,142.0263,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/17/2011,1,,AXYS,AXYS,A,,SF10-17-OMHEA-702-TOSM-PCB-101210,Normal,1,Top Smelt,Atherinops affinis,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,41D34C4E-1C7A-4B6B-96B0-A368DBFFC699,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,"Point Potrero, site 2",PPOT2,Bays and Harbors,37.90594,-122.37056,wgs84,10/25/2010,13:45:00,Bank,Composite,1,1,Target,L15788-22,tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,187.428,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/19/2011,1,,AXYS,AXYS,A,,SF10-23-PPOT2-816-TOSM-PCB-102510,Normal,1,Top Smelt,Atherinops affinis,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,FB0AF767-8F73-48E1-922E-4A6980F0C253,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,Richmond Inner Harbor,11OTH,Bays and Harbors,37.92013,-122.3685,wgs84,10/25/2010,14:40:00,Bank,Composite,1,1,Target,L15788-23,tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,342.069,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/19/2011,1,,AXYS,AXYS,A,,SF10-23-11OTH-821-TOSM-PCB-102510,Normal,1,Top Smelt,Atherinops affinis,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,999097D9-A707-4917-B1F2-8120D95C2B67,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2012 RMP EEPS Pilot Study,RMP_EEPS,USGS-WERC,Richmond Bridge,2EEPSRB,Bays and Harbors,37.93515,-122.437275,wgs84,5/8/2012,0:00:00,Nest1,Composite,1,1,Target,L-692-12-04,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,2122.242,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Tissue_Grab,Individual Collection by hand,LabFrozen,11/21/2012,EPA 3545_3640A_3620B,1/7/2013,3/7/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,L18446-4,normal,3,Double-crested Cormorant,Phalacrocorax auritus,Without shell,,ova,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,9DFF99EA-EE3C-4896-8DEE-2DD5ABCBE0EA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2012 RMP EEPS Pilot Study,RMP_EEPS,USGS-WERC,Richmond Bridge,2EEPSRB,Bays and Harbors,37.93515,-122.437275,wgs84,5/8/2012,0:00:00,Nest10,Composite,1,1,Target,L-692-12-05,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,1586.036,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Tissue_Grab,Individual Collection by hand,LabFrozen,11/21/2012,EPA 3545_3640A_3620B,1/7/2013,3/7/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,L18446-5,normal,3,Double-crested Cormorant,Phalacrocorax auritus,Without shell,,ova,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,89C760DD-8B1D-4C90-ACF1-F4D57DD06BFA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2012 RMP EEPS Pilot Study,RMP_EEPS,USGS-WERC,Richmond Bridge,2EEPSRB,Bays and Harbors,37.93515,-122.437275,wgs84,5/8/2012,0:00:00,Nest15,Composite,1,1,Target,L-692-12-06,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3136.924,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Tissue_Grab,Individual Collection by hand,LabFrozen,11/21/2012,EPA 3545_3640A_3620B,1/7/2013,3/7/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,L18446-6,normal,3,Double-crested Cormorant,Phalacrocorax auritus,Without shell,,ova,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,B229FB05-7B06-4478-B23C-050623A2D3A0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,5/8/2014,7:40:00,BankNet1,Composite,1,1,Target,L-041-15-29,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,,,,NRS,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.6""sq multifilament",FieldFrozen,5/8/2014,EPA 3545_3640A_3620B,4/21/2015,5/17/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  Low MSD.  Low SRM.   some blank contamination and recovery deviances found,C4_203CENTRLSTB_14,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,2790,605,768,684.3333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,054F12EA-DAC2-46D3-AB51-02C71B10CFB9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,6/5/2014,11:40:00,OpenWaterNet1,Composite,1,1,Target,L-041-15-26,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,15.18,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,6/5/2014,EPA 3545_3640A_3620B,5/5/2015,5/19/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLSTB_14,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,1506.666667,488,578,546.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,6F710A04-3D5B-4C86-8B10-1FAA5EA57BF6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,6/5/2014,11:40:00,OpenWaterNet1,Composite,1,1,Target,L-041-15-27,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.18,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,6/5/2014,EPA 3545_3640A_3620B,5/5/2015,5/19/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C2_203CENTRLSTB_14,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,1353.333333,453,576,512.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,7BB73919-D05F-4750-B8DF-0AAD53C4FBA0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,6/5/2014,10:55:00,OpenWaterHook1,Composite,1,1,Target,L-041-15-47,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,9.84,,,=,"NBC,NMDL,NRL",VMD,Qual,Hook,Hook and Line,FieldFrozen,6/5/2014,EPA 3545_3640A_3620B,5/5/2015,5/20/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWTP_14,Normal,1,White Surfperch,Phanerodon furcatus,Skin off,10,fillet,98.59,182,242,205.3,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,FF754869-3C89-4F87-AAF1-28476998EB6B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,6/6/2014,7:45:00,OpenWaterNet3,Composite,1,1,Target,L-041-15-28,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.24,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 4""sq multifilament",FieldFrozen,6/6/2014,EPA 3545_3640A_3620B,5/5/2015,5/19/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C3_203CENTRLSTB_14,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,1266.666667,495,515,506.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,928E11C9-295E-412F-A9EF-403B604A0C04,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,6/6/2014,7:45:00,OpenWaterNet3,Composite,1,1,Target,L-041-15-32,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,37.99,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 4""sq multifilament",FieldFrozen,6/6/2014,EPA 3545_3640A_3620B,5/5/2015,5/19/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWST_14,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,11633.33333,1155,1365,1240,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,83307F4F-D840-4E25-B07A-7B02569076A7,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/21/2014,9:47:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-49,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.55,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/21/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLBLS_14,Normal,1,Black Perch,Embiotoca jacksoni,Skin off,10,fillet,120.706,160,212,185.2,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,033BAED5-44BE-4EFC-9A38-A1370DE37988,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/21/2014,9:47:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-48 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.66,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/21/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C2_203CENTRLWTP_14,Normal,1,White Surfperch,Phanerodon furcatus,Skin off,10,fillet,183.514,242,290,259,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,54DC4BD1-C264-42F8-9B13-50C5B924B9BB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/22/2014,11:08:00,OpenWaterTrawl1,Composite,1,1,Target,L-041-15-51 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,11.54,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/22/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C3_203CENTRLBLS_14,Normal,1,Black Perch,Embiotoca jacksoni,Skin off,10,fillet,54.684,128,158,146,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,4A4A9458-ED42-4681-96B3-66C97246C580,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/21/2014,9:47:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-52 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.41,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/21/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLBRS_14,Normal,1,Barred Surfperch,Amphistichus argenteus,Skin off,4,fillet,330.7075,200,310,255.5,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,2FEE9576-ABBB-44C3-A5D1-FDCBB556E990,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/22/2014,11:08:00,OpenWaterTrawl1,Composite,1,1,Target,L-041-15-53,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.35,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/22/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLPLP_14,Normal,1,Pile Surfperch,Rhacochilus vacca,Skin off,10,fillet,147.066,176,262,212.8,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,B489D811-D458-4882-9039-6F3378A7A140,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.84518242,-122.3499452,nad83,7/21/2014,9:47:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-50 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.87,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,7/21/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C2_203CENTRLBLS_14,Normal,1,Black Perch,Embiotoca jacksoni,Skin off,10,fillet,101.843,154,204,177.8,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,4BFD4D1B-F375-4560-8B8C-01E092CB439B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,San Francisco Waterfront (3),203SANFRN,Bays and Harbors,37.7823625,-122.3863367,nad83,5/6/2014,11:56:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-07,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,147.22,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,5/6/2014,EPA 3545_3640A_3620B,4/21/2015,5/17/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  Low MSD.  Low SRM.   some blank contamination and recovery deviances found,C1_203SANFRNSHS_14,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales Off",20,"whole without Head, Tail and Guts",18.987,100,132,110.1,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
