testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,F74EBD05-5C40-4C0A-A8EC-A5D1FC9D3014,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Harbor/West,204ST1070,Bays and Harbors,37.7998,-122.3314,nad83,1/21/1987,0:00:00,Not Recorded,Composite,1,1,NA,23032; SFEIRowID:243654,tissue,Not Recorded,Mercury,Total,ug/g ww,0.071,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/21/1987-204ST1070-13336-WNG,Normal,1,Bay Mussel,Mytilus edulis,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,73866A3B-E680-457B-9727-79A8AAA86CAD,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,1/21/1987,0:00:00,Not Recorded,Composite,1,1,NA,23030; SFEIRowID:224020,tissue,Not Recorded,Mercury,Total,ug/g dw,0.437,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/21/1987-204ST1454-13334-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,A0F835F7-3A5A-4A0A-B2FA-742D116E323E,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,1/21/1987,0:00:00,Not Recorded,Composite,1,1,NA,23030; SFEIRowID:243514,tissue,Not Recorded,Mercury,Total,ug/g ww,0.07,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/21/1987-204ST1454-13334-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C1CA0B60-BC6C-42DA-B66B-B7EBB1E4ED9E,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Richmond Inner Harbor Basin,203ST1255,Bays and Harbors,37.9125,-122.35,nad83,12/29/1988,0:00:00,Not Recorded,Composite,1,1,NA,25030; SFEIRowID:223735,tissue,Not Recorded,Mercury,Total,ug/g dw,0.5133,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/29/1988-203ST1255-13646-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,2463B467-1B9B-49A8-B094-3E42EFC9D171,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Richmond Inner Harbor Basin,203ST1255,Bays and Harbors,37.9125,-122.35,nad83,12/29/1988,0:00:00,Not Recorded,Composite,1,1,NA,25030; SFEIRowID:243229,tissue,Not Recorded,Mercury,Total,ug/g ww,0.077,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/29/1988-203ST1255-13646-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,5C931044-1D90-4311-AC3D-7283EFAAEDAE,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Richmond Inner Harbor Basin,203ST1255,Bays and Harbors,37.9125,-122.35,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24031; SFEIRowID:223726,tissue,Not Recorded,Mercury,Total,ug/g dw,0.362,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-203ST1255-13494-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,4B609963-324E-48D4-B71C-1FD9A653E507,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Richmond Inner Harbor Basin,203ST1255,Bays and Harbors,37.9125,-122.35,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24031; SFEIRowID:243220,tissue,Not Recorded,Mercury,Total,ug/g ww,0.052,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-203ST1255-13494-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,7D54384B-8D91-42B3-9946-8AF90FBE60BF,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Back Harbor,204ST1067,Bays and Harbors,37.7583,-122.2236,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24036; SFEIRowID:224277,tissue,Not Recorded,Mercury,Total,ug/g dw,0.686,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1067-13499-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,F1BDC40F-FC7E-4B9B-A524-5E604F018A58,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Back Harbor,204ST1067,Bays and Harbors,37.7583,-122.2236,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24036; SFEIRowID:243771,tissue,Not Recorded,Mercury,Total,ug/g ww,0.096,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1067-13499-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,DAFB1789-4053-4744-9342-397E8DCC6746,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,12/30/1988,0:00:00,Not Recorded,Composite,1,1,NA,25033; SFEIRowID:224040,tissue,Not Recorded,Mercury,Total,ug/g dw,0.3722,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/30/1988-204ST1454-13647-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,24678F84-AE9F-4576-97C1-A39E2F47C35F,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,12/30/1988,0:00:00,Not Recorded,Composite,1,1,NA,25033; SFEIRowID:243534,tissue,Not Recorded,Mercury,Total,ug/g ww,0.067,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/30/1988-204ST1454-13647-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,D1116699-D10E-41F4-9793-78A7149F8349,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24033; SFEIRowID:224030,tissue,Not Recorded,Mercury,Total,ug/g dw,0.345,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1454-13496-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,051E7834-0025-44F8-A1D7-B78E65D0A326,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24033; SFEIRowID:243524,tissue,Not Recorded,Mercury,Total,ug/g ww,0.049,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1454-13496-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,476926F6-0F36-48C0-AFFD-4DC608E1943A,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Hbr/Embarcadero Cove,204ST1071,Bays and Harbors,37.7806,-122.2444,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24035; SFEIRowID:224187,tissue,Not Recorded,Mercury,Total,ug/g dw,0.719,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1071-13498-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C090D9E4-96E4-42AC-B8B4-4C77EEDDAE56,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Hbr/Embarcadero Cove,204ST1071,Bays and Harbors,37.7806,-122.2444,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24035; SFEIRowID:243681,tissue,Not Recorded,Mercury,Total,ug/g ww,0.101,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-204ST1071-13498-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,DBC9C2B9-F87B-4B46-A77E-E0FB85832CFA,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Point Isabel-03SWSBIO,203ST1177,Bays and Harbors,37.8983,-122.3253,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24032; SFEIRowID:223766,tissue,Not Recorded,Mercury,Total,ug/g dw,0.519,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-203ST1177-13495-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,0DB6A9AD-D988-45EE-ACD9-4B17869378F6,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Point Isabel-03SWSBIO,203ST1177,Bays and Harbors,37.8983,-122.3253,nad83,1/14/1988,0:00:00,Not Recorded,Composite,1,1,NA,24032; SFEIRowID:243260,tissue,Not Recorded,Mercury,Total,ug/g ww,0.068,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/14/1988-203ST1177-13495-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,436D8A72-39FD-441D-90A0-B532994C1A6A,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Outfall,204ST1456,Riv/Str_Effluent Dominated Water,37.7486,-122.375,nad83,12/29/1988,0:00:00,Not Recorded,Composite,1,1,NA,25039; SFEIRowID:224310,tissue,Not Recorded,Mercury,Total,ug/g dw,0.5706,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/29/1988-204ST1456-13651-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,18ADE210-4B86-42BB-8841-186B547D35CB,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Outfall,204ST1456,Riv/Str_Effluent Dominated Water,37.7486,-122.375,nad83,12/29/1988,0:00:00,Not Recorded,Composite,1,1,NA,25039; SFEIRowID:243804,tissue,Not Recorded,Mercury,Total,ug/g ww,0.097,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/29/1988-204ST1456-13651-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,004503C9-6B3C-43B9-AD51-D74F70D3807D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Hbr/Embarcadero Cove,204ST1071,Bays and Harbors,37.7806,-122.2444,nad83,12/30/1988,0:00:00,Not Recorded,Composite,1,1,NA,25037; SFEIRowID:224196,tissue,Not Recorded,Mercury,Total,ug/g dw,0.8083,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/30/1988-204ST1071-13650-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,508D84F5-12C5-4520-B3BE-4404CD991F1D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Hbr/Embarcadero Cove,204ST1071,Bays and Harbors,37.7806,-122.2444,nad83,12/30/1988,0:00:00,Not Recorded,Composite,1,1,NA,25037; SFEIRowID:243690,tissue,Not Recorded,Mercury,Total,ug/g ww,0.097,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/30/1988-204ST1071-13650-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,11346F16-6E5C-45B5-931E-3AEA73D78797,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Alcatraz Island,203ST0027,Bays and Harbors,37.8278,-122.4203,nad83,1/5/1989,0:00:00,Not Recorded,Composite,1,1,NA,25035; SFEIRowID:223916,tissue,Not Recorded,Mercury,Total,ug/g dw,0.3438,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/5/1989-203ST0027-13649-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,A480796E-671B-4EAE-97CF-38916A6A392A,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Alcatraz Island,203ST0027,Bays and Harbors,37.8278,-122.4203,nad83,1/5/1989,0:00:00,Not Recorded,Composite,1,1,NA,25035; SFEIRowID:243410,tissue,Not Recorded,Mercury,Total,ug/g ww,0.055,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/5/1989-203ST0027-13649-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C2D945AC-AD82-4979-BBFE-65B38D75C76D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,2/9/1990,0:00:00,Not Recorded,Composite,1,1,NA,26037; SFEIRowID:243544,tissue,Not Recorded,Mercury,Total,ug/g ww,0.031,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/9/1990-204ST1454-13810-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,5C10A8C4-1313-4FD6-817F-998D2806A5D7,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Treasure Is,204ST1454,Bays and Harbors,37.8116,-122.3593,nad83,2/9/1990,0:00:00,Not Recorded,Composite,1,1,NA,26037; SFEIRowID:224050,tissue,Not Recorded,Mercury,Total,ug/g dw,0.237,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/9/1990-204ST1454-13810-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,18DF2101-7450-435D-8011-DA743A844B3E,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Fort Baker,203ST1451,Bays and Harbors,37.8308,-122.4739,nad83,12/17/1991,0:00:00,Not Recorded,Composite,1,1,NA,28042; SFEIRowID:223869,tissue,Not Recorded,Mercury,Total,ug/g dw,0.2,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/17/1991-203ST1451-14063-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,0DEB3616-2DF6-4E53-B3C3-0AD75F625428,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/Fort Baker,203ST1451,Bays and Harbors,37.8308,-122.4739,nad83,12/17/1991,0:00:00,Not Recorded,Composite,1,1,NA,28042; SFEIRowID:243363,tissue,Not Recorded,Mercury,Total,ug/g ww,0.03,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/17/1991-203ST1451-14063-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,CFACAC3E-8F11-4B62-9820-8B9CB25656E0,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Oakland Inner Hbr/Embarcadero Cove,204ST1071,Bays and Harbors,37.7806,-122.2444,nad83,12/17/1991,0:00:00,Not Recorded,Composite,1,1,NA,28044; SFEIRowID:224217,tissue,Not Recorded,Mercury,Total,ug/g dw,0.37,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/17/1991-204ST1071-14065-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
